id_cpte,default
92296335,0
92335566,0
92358539,0
92375648,0
92383033,0
92401570,0
92421854,0
92426203,0
92454163,0
92498948,0
92504756,0
92515694,0
92526061,0
92529503,0
92536887,0
92541379,0
92562217,0
92583394,0
92597078,0
92597266,0
92612914,0
92635028,0
92647331,0
92688129,0
92718268,0
92724929,1
92753809,0
92759141,1
92784600,0
92794004,0
92797251,0
92804924,0
92807421,0
92818111,0
92820176,1
92825750,0
92830604,0
92832630,0
92838298,0
92884713,1
92908604,0
92922694,1
92932137,0
92951187,0
92956845,1
92957863,0
92989686,0
93000060,0
93002002,0
93008177,0
93020324,1
93129080,1
93145795,0
93155977,1
93165014,0
93165728,0
93194542,0
93231210,0
93246340,0
93271735,1
93286029,0
93323874,0
93345554,0
93353086,0
93406581,0
93408142,0
93413298,0
93442237,0
93462986,0
93488735,0
93496433,1
93526872,0
93529506,1
93559536,1
93578277,0
93583502,0
93586380,0
93611801,0
93621419,0
93636990,0
93668800,1
93691104,0
93701916,0
93735584,0
93742632,0
93761391,0
93768148,1
93773982,0
93780308,0
93781092,1
93823677,0
93826737,0
93831587,0
93835474,0
93861061,0
93910485,0
93957211,0
93960571,0
93983692,0
94000533,0
94022530,0
94024469,0
94032581,0
94048197,0
94049856,0
94058909,0
94107207,0
94166119,0
94172877,0
94183125,0
94196273,1
94206943,0
94213239,0
94213800,0
94227750,0
94243533,0
94252612,0
94260737,0
94265571,0
94276070,1
94285465,0
94287079,0
94322134,0
94322346,0
94323343,0
94328307,0
94347759,0
94357949,0
94420087,0
94453560,0
94482406,0
94509613,0
94530485,0
94535892,0
94544750,1
94546259,0
94551676,0
94576690,0
94618069,0
94629822,0
94633968,0
94645548,0
94645733,1
94653132,1
94653980,1
94735750,0
94742147,0
94771009,0
94772282,0
94776962,0
94802653,0
94832544,0
94833673,1
94837853,0
94897193,0
94898446,0
94911841,0
94919503,0
94935576,1
94952571,1
94969478,0
94986464,0
95011077,0
95035557,0
95058627,0
95073723,0
95079690,0
95084559,0
95124373,0
95132184,1
95139273,1
95144755,0
95150600,0
95169929,0
95172684,0
95173456,0
95184156,0
95204178,0
95205019,0
95242416,0
95295130,0
95307440,0
95348613,1
95356433,0
95396982,0
95434595,0
95444424,0
95459793,0
95517155,0
95522893,0
95525874,0
95528883,0
95552201,0
95575656,0
95589488,0
95590015,0
95593549,0
95622234,0
95647648,0
95649865,0
95651207,0
95680438,0
95704276,0
95710115,0
95720236,0
95732507,1
95781089,0
95786018,0
95790045,0
95793711,0
95812692,1
95815934,0
95859689,0
95869188,0
95877176,0
95879920,0
95892800,0
95892995,0
95922629,0
95926442,0
95940595,0
95947659,0
96012878,0
96052375,0
96066656,0
96069544,0
96108209,0
96120366,0
96120572,0
96125616,0
96157600,0
96160292,0
96166352,0
96172246,0
96224441,0
96250762,0
96254001,0
96287484,0
96290482,0
96370789,1
96381423,0
96384558,0
96459912,0
96459986,0
96469324,0
96472836,1
96475670,0
96476472,1
96488057,0
96499029,0
96520856,1
96534471,1
96573866,0
96588317,0
96590319,0
96622191,0
96636069,0
96637133,0
96670177,0
96678656,1
96720540,1
96741398,0
96763219,0
96767643,0
96799872,1
96802572,0
96828489,0
96896952,1
96900527,0
96907503,0
96993378,0
97002064,0
97029986,0
97053087,0
97054764,0
97071841,0
97082816,0
97091028,0
97100164,0
97106317,0
97111718,1
97113586,0
97129946,0
97131380,0
97151763,0
97164324,0
97190289,0
97211212,0
97232446,0
97245496,0
97271473,0
97272045,0
97280627,0
97318181,0
97359037,0
97361724,0
97404418,0
97428898,0
97435415,0
97438752,0
97447207,0
97474354,0
97497108,0
97524276,0
97559108,0
97598388,0
97601679,0
97607686,0
97660214,0
97665725,0
97694705,0
97714744,0
97725499,0
97751609,0
97765584,0
97773318,0
97777551,0
97818861,0
97829208,0
97844979,0
97881795,0
97883233,1
97889664,0
97896608,0
97912701,0
97924004,0
97924367,0
97936081,0
97960828,0
97967146,0
97969286,0
97976527,0
97980118,0
97980919,0
98031901,0
98041819,0
98047376,1
98051772,0
98089445,0
98096088,0
98134795,0
98135586,0
98152555,0
98154152,0
98183457,0
98187071,0
98200967,0
98221482,0
98227627,0
98252127,0
98260478,0
98286552,0
98315498,0
98317336,0
98338129,0
98347165,0
98388790,0
98399988,0
98411799,0
98431757,0
98435029,0
98477535,0
98485600,0
98487618,0
98488155,0
98502723,0
98506065,0
98550226,0
98566537,0
98566748,0
98588821,1
98589166,0
98634644,0
98647235,0
98742850,0
98742983,0
98780882,0
98793866,0
98824031,0
98831819,0
98849275,0
98855535,0
98856770,0
98912024,0
98921980,0
98939756,0
98948762,1
98984928,1
98989137,0
99064909,0
99071947,0
99094701,0
99113231,0
99145683,0
99154073,0
99160554,0
99161478,0
99178252,0
99202795,0
99206786,0
99235920,0
99238599,0
99255017,0
99296168,0
99302577,0
99347925,0
99373407,0
99407660,0
99408187,0
99408271,0
99425664,0
99474562,0
99492157,0
99529287,0
99543863,0
99574519,0
99589559,1
99594793,0
99595620,1
99611926,0
99643747,0
99648475,0
99655918,0
99660654,0
99685883,0
99693591,1
99695421,0
99709288,0
99817010,0
99818965,1
99850437,0
99886358,0
99910041,0
99925818,0
99940875,0
99950951,0
99954460,1
99999855,0
