id_cpte,delqcycle1,delqcycle2,delqcycle3,delqcycle4,delqcycle5,delqcycle6,delqcycle7,delqcycle8,delqcycle9,delqcycle10,delqcycle11,delqcycle12,delqcycle13,avg_balance,avg_cashbalance,creditlimit_max,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,date,num,avg_pay,total_reversal
92123991,0,0,0,0,0,1,0,0,0,0,0,0,0,779.14215,19.142857,1100,6,5,8,8,5,8,7,8,11,5,9,8,9,20058,22,95.07817800000001,0
26566297,1,0,0,1,0,0,0,0,1,0,1,0,0,805.7514,8.2257147,800,4,0,6,-1,-1,4,4,0,6,-1,-1,5,2,20789,11,354.23547,0
39577860,0,0,0,0,0,0,0,0,0,0,0,0,0,9840.1953,0.0,10100,9,6,9,9,9,5,9,9,11,9,6,12,8,19328,13,446.75769,0
72352018,0,0,0,0,0,0,0,0,0,0,0,0,0,446.58002,0.0,3300,6,5,6,6,8,5,4,7,8,5,5,5,7,19328,12,420.8175,0
40124855,0,0,0,0,0,0,0,0,0,0,0,0,0,296.09073,0.0,1200,5,5,8,1,4,4,2,6,8,1,7,3,2,20789,16,267.12311,0
51934655,0,0,0,0,0,0,0,0,0,0,0,0,0,11012.739,0.0,11900,26,25,24,25,25,23,24,24,24,22,28,27,26,20789,12,234.21417000000002,0
18654761,0,0,0,0,0,0,0,0,0,0,0,0,0,2194.28,398.91643999999997,4100,10,8,12,6,5,6,9,9,8,8,7,11,6,20423,23,312.06216,0
73050743,0,0,0,0,0,0,0,0,0,0,0,0,0,613.51855,0.0,900,16,14,13,10,14,11,13,12,12,10,16,17,13,20423,18,196.85166999999998,0
56812397,0,0,0,0,0,0,0,0,0,0,0,0,0,4972.0107,75.602859,5700,24,21,27,21,24,23,26,25,26,25,24,28,26,19328,29,88.029655,0
54831772,0,0,0,0,0,0,0,0,0,0,0,0,0,172.35286000000002,0.0,7700,1,0,3,3,1,2,2,3,3,3,3,6,4,20789,59,271.49712999999997,0
85567467,0,1,0,0,1,2,2,2,2,1,2,1,0,4249.144,0.0,5300,23,22,27,24,21,26,27,24,23,22,28,25,26,19693,13,146.37691999999998,0
63505723,0,0,0,0,0,0,0,0,0,0,0,0,0,863.7157,0.0,10200,13,14,12,10,12,14,14,11,12,12,15,14,16,19328,8,1034.9775,0
16502212,0,0,0,0,0,0,0,0,0,0,0,0,0,1568.125,0.45000002,1500,9,7,10,7,8,13,11,11,11,8,14,14,10,19693,42,159.27452,0
57269941,0,0,0,0,0,0,0,0,0,0,0,0,0,6007.4072,0.0,7000,21,19,20,19,18,20,25,23,23,20,21,26,23,19328,21,158.9619,0
35184391,0,0,0,0,0,0,0,0,0,0,0,0,0,2947.3872,0.0,3550,27,29,25,23,29,29,30,30,28,23,26,25,29,20423,12,187.55,0
41619377,0,0,0,0,0,0,0,0,0,0,0,0,0,809.63141,0.0,5100,24,24,24,21,24,27,23,25,27,24,28,24,26,20058,11,985.3308699999999,0
82954400,0,0,0,0,0,0,0,0,0,0,0,0,0,9080.3701,84.875,9700,14,13,15,12,12,13,16,16,15,12,17,15,13,20789,21,476.7619,0
38356726,0,1,2,0,0,0,1,0,1,0,0,0,0,597.71075,104.12142,800,10,11,11,10,7,13,11,8,14,7,10,10,11,19693,23,236.18044,0
27578795,0,0,0,0,0,0,0,0,1,0,1,1,0,4860.0415,0.0,17200,9,7,11,8,8,13,11,11,13,11,13,10,11,19693,13,730.96228,0
23780276,0,0,0,0,1,0,0,0,0,0,0,0,0,1684.2965,0.0,5200,2,1,4,1,-1,-2,3,-1,4,-1,1,1,1,20058,13,1479.4539,0
35425974,0,0,0,0,0,0,0,0,0,0,0,0,0,1334.41,35.604286,12200,1,1,4,1,4,6,4,3,3,4,3,3,1,20789,21,370.96475,0
71860020,0,0,0,0,0,0,0,0,0,1,0,0,1,1971.6729,80.260002,2500,3,5,4,2,5,4,5,4,5,5,5,4,4,19328,10,244.05,0
32951452,0,0,0,0,0,0,0,0,0,0,0,0,0,6704.8682,0.0,37100,13,11,14,7,10,10,9,7,14,8,14,13,8,20058,12,6994.3711,0
92156641,0,0,0,0,0,0,0,0,0,0,1,0,1,471.28,12.994286,500,3,5,6,3,5,7,7,7,8,2,9,7,4,20423,17,254.3447,0
37680081,0,0,0,0,0,0,1,0,0,0,0,0,0,1250.1521,0.0,21200,24,24,27,25,22,24,24,24,24,21,28,24,26,19328,12,846.01495,0
68239161,2,2,0,0,0,0,0,0,0,0,0,0,0,1509.9613,0.0,1700,12,11,11,7,10,10,9,8,10,8,14,11,10,19328,93,169.74731,0
68867492,0,0,0,0,0,0,0,0,0,0,0,0,0,1047.3364,0.0,3400,18,14,16,17,13,16,18,14,16,14,17,16,17,20789,34,494.28827,0
67631332,0,0,0,0,0,0,0,0,0,0,0,0,0,1008.3043,0.0,9200,25,29,26,26,30,25,31,26,29,23,29,28,26,20789,12,868.1124900000001,0
91064111,0,0,0,0,0,0,0,0,0,0,0,0,0,1131.0714,5.7142859,1200,7,7,9,7,9,9,7,7,10,7,12,9,6,19693,27,68.23111,0
71559866,0,0,0,0,0,0,0,0,0,0,0,0,0,3039.7336,0.0,12100,6,1,4,1,4,6,2,6,4,2,8,7,4,20058,12,3086.3782,0
39663140,0,0,0,0,0,0,0,0,0,0,0,0,0,2965.4927,0.0,7000,16,12,12,12,15,15,13,11,16,10,12,17,12,19693,12,3361.8125,0
17934443,0,0,0,0,0,0,0,0,0,0,0,0,0,2425.3416,46.885715000000005,4400,3,3,5,-1,-1,1,0,-1,2,2,-1,4,2,20789,45,218.76222,0
76658372,0,0,0,0,0,0,0,0,0,0,0,0,0,1526.1715,0.0,5300,20,17,17,18,17,17,16,18,18,15,20,20,15,20058,13,1523.7062,0
33818036,0,0,0,0,0,0,0,0,0,0,0,0,0,5948.3022,1703.1163,6800,11,7,13,7,7,12,8,6,10,10,13,12,10,20423,468,19.602095000000002,0
13472168,0,0,0,0,0,0,0,0,0,0,0,0,0,1838.0929,0.0,15200,6,8,5,6,7,8,6,5,9,2,8,7,4,19328,12,1924.9292,0
82253157,0,0,0,0,0,0,0,0,0,0,0,0,0,5835.0708,5.2814288000000005,8000,24,18,19,22,22,22,21,19,20,20,20,22,23,20423,12,232.52083,0
41855591,0,0,0,0,0,0,0,0,0,0,0,0,0,1194.905,0.0,7100,3,8,9,2,5,8,4,4,8,2,8,4,8,20058,14,1472.6786,0
89773475,0,0,0,0,0,0,0,0,0,0,0,0,0,635.42218,19.867857,5200,17,17,17,18,18,19,18,15,17,17,17,21,16,20789,19,373.76578,0
51337353,0,0,0,1,0,0,0,0,0,0,0,0,0,167.91928000000001,0.0,1100,22,22,22,23,21,20,21,20,19,22,23,22,21,20058,12,356.03,0
50379086,0,0,0,0,0,0,0,0,0,0,0,0,0,1443.25,0.0,4100,21,19,19,19,18,20,22,19,22,20,21,25,24,20423,12,1496.5533,0
29627725,3,0,0,0,0,0,0,0,0,0,0,0,1,1627.91,32.440715999999995,1500,16,13,19,16,16,16,17,13,17,16,19,19,15,20423,102,87.16951,0
33877313,0,0,0,0,0,0,1,1,2,1,1,0,1,4815.1396,82.919289,5400,1,3,3,-1,3,2,4,-1,5,2,3,2,3,19693,23,214.49565,0
38140645,0,0,0,0,0,0,0,0,0,0,0,0,0,8201.3311,7.3571429,26700,22,21,22,20,24,22,26,23,26,20,23,24,25,19328,12,1901.4791,0
15560810,0,0,0,0,0,0,0,0,0,0,0,0,0,500.65717,0.0,1300,6,5,8,5,2,3,5,4,8,1,4,3,4,20058,19,445.74737999999996,0
41418555,0,0,0,0,0,0,0,0,0,0,1,0,0,4229.7236,0.0,5100,25,30,26,24,26,25,31,30,26,23,27,28,30,19693,14,429.78427,0
52725089,0,0,0,0,1,0,0,0,0,0,0,0,0,1721.8878,0.0,11100,27,29,29,27,29,25,30,27,25,24,26,26,30,20058,11,1627.6309,0
12526511,0,0,0,0,0,0,0,0,0,0,0,0,0,31.324285999999997,21.394285,600,18,13,19,16,13,15,14,15,16,15,16,19,13,19693,20,168.01801,0
35457919,0,0,0,0,0,0,0,0,0,0,0,0,0,2730.8364,14.571428,3000,25,20,22,24,24,25,25,23,25,20,23,23,21,20789,42,41.361191,0
40790349,0,0,0,0,0,0,0,0,0,0,0,0,0,766.42145,0.0,5300,26,29,24,25,29,24,25,26,27,26,25,25,26,19328,12,813.37335,0
55028881,0,0,0,0,0,0,0,0,0,0,0,0,0,837.08789,19.042858,1200,3,-1,2,3,-1,4,4,0,3,2,0,1,0,20058,20,220.52499,0
74552829,0,0,0,0,0,0,0,0,0,0,0,0,0,1954.5121,0.0,6300,17,16,19,15,19,17,20,21,22,15,21,22,18,19328,14,1726.7858,0
16972749,0,0,0,0,0,0,1,0,0,0,0,1,0,3371.2929999999997,3.9649998999999996,8800,3,4,6,2,5,4,6,4,8,6,6,4,7,19328,19,762.40265,0
80147799,0,1,0,0,0,1,0,0,0,0,0,1,0,7942.0479,0.0,11400,5,1,8,2,2,7,5,4,7,4,8,6,2,19328,14,2326.7856,0
89092222,0,0,0,0,0,0,0,0,0,0,0,0,0,480.63644000000005,3.825,5100,10,10,13,9,7,12,8,7,10,7,10,9,7,20058,12,448.15665,0
11323682,0,0,0,0,0,0,0,0,0,0,0,1,0,2538.158,785.92719,20300,8,10,9,6,10,8,8,7,12,7,10,9,6,19328,14,4681.4751,0
44950493,0,0,0,0,0,0,0,0,0,0,0,0,0,100.10285999999999,0.0,700,18,16,20,13,13,19,14,16,19,14,16,17,14,19328,20,134.5285,0
89963240,0,0,0,0,0,0,0,0,0,0,0,0,0,989.44641,0.0,17700,25,21,23,22,22,19,24,23,22,23,23,26,21,19328,12,1073.7909,0
41772162,0,0,0,0,0,0,0,0,0,0,0,0,0,1971.16,0.0,5300,23,22,21,17,19,18,18,18,21,16,22,24,20,20789,12,1238.2716,0
21725891,0,0,0,0,0,0,0,0,0,0,0,0,0,209.96286,0.0,2100,3,2,5,3,0,4,3,-1,5,3,3,2,2,19328,12,220.77916000000002,0
30812527,0,0,0,0,0,0,0,0,0,0,0,0,0,3594.7363,38.802856,20900,21,16,18,18,19,18,19,21,21,19,22,22,22,20058,25,1207.1008,0
64813054,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.4678,111.87858,2700,23,28,25,22,28,28,28,28,24,22,25,28,29,20423,20,151.18001,0
31307104,0,0,0,0,0,0,0,0,0,0,0,0,0,14353.156,0.0,17200,16,16,20,17,16,16,17,13,16,14,16,19,17,20789,19,277.78421000000003,0
80685185,0,0,0,0,0,0,0,0,0,0,0,0,0,18525.252,0.0,18300,21,19,23,23,21,20,22,20,20,19,20,25,20,19328,52,304.23846000000003,0
22696664,0,0,0,0,0,0,0,0,0,0,0,0,0,4435.1748,6.1621432,6100,26,21,26,21,23,25,23,21,23,23,26,23,21,20058,51,482.88492,0
72497034,0,0,0,0,0,0,0,0,0,0,0,0,0,102.855,0.0,2300,15,13,20,13,17,19,15,16,16,17,17,17,14,20423,21,250.4319,0
92054247,0,0,0,0,0,0,0,0,0,0,0,0,0,12528.326000000001,71.97285500000001,12100,9,6,9,6,8,5,9,9,8,5,7,12,6,20789,151,238.97496,0
15103475,0,0,0,0,0,0,0,0,1,1,0,0,0,3235.0984,132.91429,8500,24,29,26,26,30,29,30,30,25,24,27,29,27,20789,15,824.1333599999999,0
17120798,0,0,0,0,0,0,0,0,0,0,1,0,0,495.69644000000005,0.0,700,10,12,12,9,8,11,12,10,14,8,15,12,11,20789,29,244.59828,0
66208277,0,0,0,0,0,0,0,0,0,0,1,0,0,1517.385,0.0,5300,20,15,18,18,15,17,16,17,18,19,18,21,22,19693,18,1071.7644,0
47777669,0,0,0,0,0,0,0,0,0,0,0,0,0,30812.576,0.0,30300,24,18,19,23,21,22,25,23,20,20,20,22,24,19328,29,663.2755099999999,0
35672768,0,0,0,0,0,0,0,0,0,0,0,0,0,1058.6707,0.0,12300,18,19,18,18,18,18,17,20,22,16,19,22,22,20058,12,1101.9675,0
44061524,0,0,0,0,0,0,0,0,0,0,0,0,0,66.937141,0.0,800,9,5,12,8,5,5,6,6,9,8,7,12,9,20423,34,107.53528999999999,0
32531841,0,0,0,0,0,0,0,0,0,0,0,0,0,3484.3777,0.0,12100,10,8,11,9,6,6,9,5,11,5,6,11,8,20423,13,3389.7925,0
89157412,0,0,0,0,0,0,0,0,0,0,0,0,0,194.50072,0.0,1400,20,19,21,16,19,18,17,20,18,16,22,19,18,19693,9,226.22667,0
84085481,0,0,0,0,0,0,0,0,0,1,0,0,1,2932.6726,0.0,5300,25,20,25,20,24,23,23,20,25,21,24,26,25,20423,17,979.44702,0
86103786,0,0,0,0,0,0,1,0,0,0,0,0,0,1981.9607,0.0,2500,24,25,27,22,25,24,27,25,24,21,28,28,23,20423,22,485.35364000000004,0
11536649,0,0,0,0,0,0,0,0,0,0,0,0,0,11213.683,14.934999,14100,13,10,11,11,7,13,8,11,11,7,10,10,11,20423,34,2714.7363,0
49361837,0,0,0,0,0,0,0,0,0,0,0,0,0,31.207857,0.0,600,17,15,13,13,12,14,10,11,15,9,16,18,13,20789,22,83.46818499999999,0
98092244,0,0,0,0,0,0,0,0,0,0,0,0,0,368.57144,0.0,1000,3,4,4,1,2,4,3,3,8,5,7,6,4,20423,11,399.68908999999996,0
47614688,0,0,0,0,0,0,0,0,0,0,0,0,0,3391.5256,14.285714000000002,6400,8,10,12,7,7,12,8,9,10,9,12,13,6,20423,93,109.993,0
62988431,0,0,0,0,0,0,0,0,0,0,0,0,0,2570.8320000000003,0.0,5100,19,18,20,17,14,17,18,15,21,17,20,17,18,19693,13,1454.9816,0
81473243,0,0,0,0,0,0,0,0,0,0,0,0,0,938.52716,0.0,7200,18,19,22,19,16,18,20,17,22,18,21,19,18,19328,43,547.46997,0
90459572,0,0,0,0,0,0,0,0,0,0,0,0,0,11889.354,6.4007144,11600,18,17,17,16,13,15,15,13,17,17,16,16,17,20423,12,365.32166,0
99519412,0,0,0,0,0,0,0,0,0,0,0,0,0,2089.6116,37.885715000000005,13000,14,15,19,12,12,13,13,15,15,16,16,15,17,20789,12,2101.5217,0
80268467,0,0,0,0,0,0,0,0,0,0,0,0,0,1648.7307,0.0,12100,26,24,26,24,21,23,25,20,23,20,24,26,24,19693,25,904.00604,0
13260577,0,0,0,0,0,0,0,0,0,1,0,0,0,5334.6792,0.0,22100,15,12,19,12,12,16,16,13,18,15,17,18,13,20423,18,719.65002,0
56900056,0,0,0,0,0,1,0,0,0,0,0,0,0,111.95715,0.0,4200,4,1,3,0,4,2,2,3,7,1,6,2,4,20423,26,430.64502000000005,0
90453969,1,0,1,0,0,0,0,1,0,1,0,1,0,4708.0361,350.99286,5200,25,21,22,24,23,26,26,20,25,21,24,27,22,20423,15,662.79797,0
83986041,0,0,0,0,0,0,0,0,0,0,0,0,0,386.22641,0.0,12200,23,25,27,25,21,27,23,24,23,21,24,27,22,19328,15,711.19336,0
28337338,0,0,0,0,0,0,0,0,0,0,0,0,0,590.125,83.614281,4500,3,-1,5,1,2,1,-1,2,5,-1,-1,4,1,20423,11,534.60815,0
65722061,0,0,0,0,0,0,0,0,0,0,0,0,0,4676.5752,370.1243,5100,20,16,22,18,18,21,20,21,22,18,21,22,22,20789,12,610.57916,0
76119083,0,0,0,0,0,0,0,0,0,1,0,0,0,164.61501,0.0,4300,11,9,12,9,8,10,10,10,14,11,15,14,15,20058,16,240.23625,0
50899807,0,0,0,0,0,1,2,0,0,0,0,1,0,738.33929,3.0,950,18,17,16,13,16,15,18,14,16,17,20,16,18,19328,18,252.21111000000002,0
40867121,0,0,0,0,0,0,0,0,0,0,0,0,0,1615.9457,0.0,7100,9,11,11,10,7,12,12,11,13,8,10,14,7,19693,42,267.13928,0
45782717,2,0,0,0,0,0,0,0,0,0,0,0,0,275.95786,54.64143000000001,500,6,5,8,6,4,5,6,8,8,3,8,4,5,20058,23,162.1787,0
82404058,0,0,0,0,0,0,0,0,0,0,0,0,0,232.405,0.0,950,10,5,8,9,9,8,9,5,8,8,10,9,5,19693,29,434.33377,0
57105476,0,0,0,0,0,0,0,0,0,0,0,0,0,1438.4135,0.0,2300,18,14,16,14,13,16,18,16,16,13,17,20,17,20789,32,760.32813,0
92728710,0,0,1,1,0,0,0,0,0,0,0,0,0,7217.6274,0.0,12300,21,16,18,19,16,18,20,20,18,19,19,21,18,19328,24,923.72089,0
37709464,0,0,0,0,0,0,0,0,0,0,0,0,0,15444.653,387.01929,16100,27,30,25,24,26,25,27,26,28,27,30,26,26,19693,25,1068.288,0
11593406,0,0,0,0,0,0,0,0,0,0,0,0,0,1685.5735,0.0,5300,16,16,16,17,16,19,15,17,16,13,20,17,18,19328,13,1528.1854,0
82068166,0,0,0,1,0,1,0,0,1,0,1,0,1,945.8450300000001,37.5,1500,25,21,20,23,22,19,21,20,23,22,24,25,21,20789,8,577.625,0
28496679,0,0,0,0,0,0,0,0,0,0,0,0,0,512.00861,1.275,5300,2,5,7,5,5,4,6,6,8,2,8,6,1,19328,34,174.60883,0
91150840,0,0,0,0,0,0,0,0,0,0,0,0,0,847.2235699999999,0.0,9300,25,30,26,23,26,26,31,30,26,23,29,26,30,20423,12,948.12671,0
40715040,0,0,0,0,0,0,0,0,0,0,0,0,0,604.4693,0.21428572,11700,17,12,15,15,12,15,13,13,16,16,17,15,17,19328,15,588.60736,0
46208583,0,0,0,0,0,0,0,0,0,0,0,0,0,1950.4293,30.16,16100,23,25,27,25,25,27,27,29,25,26,25,25,25,20789,13,1881.9061,0
34434082,0,0,0,0,0,0,0,0,0,0,0,0,0,766.76923,0.0,5600,16,15,15,12,15,12,10,15,16,12,15,17,16,19328,36,331.66083,0
43899601,1,0,0,0,0,0,0,0,0,0,0,0,0,765.03503,0.0,7100,13,12,13,10,11,15,11,12,12,12,12,17,16,20789,12,693.62579,0
67665905,1,0,1,0,0,0,0,1,1,0,0,0,0,4199.1377,4.9349999,4300,15,15,15,15,12,13,14,13,18,12,13,15,14,19328,33,382.17426,0
97717866,0,0,0,0,0,0,0,0,0,0,0,0,0,1193.0458,25.939285,2800,3,-2,2,1,1,-2,3,-1,2,2,1,3,-1,20058,34,631.05121,0
72541881,0,0,0,0,0,0,0,0,0,0,0,0,0,256.01141,0.0,5300,13,12,15,9,15,15,11,14,12,12,15,15,15,19328,10,358.13800000000003,0
44874608,0,0,0,0,0,0,0,0,0,0,0,0,0,271.28787,15.082142999999999,1200,23,26,24,25,28,27,25,25,28,26,28,27,29,20423,49,118.84285,0
53530314,0,0,0,0,0,0,0,0,0,0,0,0,0,2272.5315,0.0,17200,23,29,24,25,29,24,27,28,28,25,25,24,29,20058,12,2087.655,0
88818721,0,1,0,0,0,0,0,1,0,0,0,0,0,2047.2136,329.73071,15300,16,17,17,16,13,15,18,13,17,16,19,19,14,19328,28,408.95856000000003,0
93327234,0,0,0,0,0,0,0,0,0,0,0,0,0,3677.1438,1.4714286,7000,13,11,10,7,7,10,9,10,11,10,13,13,8,20058,13,3637.3337,0
59531458,1,0,0,1,2,0,0,0,0,1,0,0,0,1732.6115,0.0,2200,23,28,25,26,29,27,25,26,24,25,29,27,28,20423,13,673.4408,0
52284482,0,0,0,1,0,0,0,0,0,0,0,0,0,8834.8223,312.0257,10200,4,-1,5,3,3,5,1,-1,3,3,2,2,3,19693,16,337.42188,0
49562013,0,0,0,0,0,1,0,0,0,0,0,0,0,346.3707,0.0,1500,27,26,24,26,25,28,27,25,28,22,28,27,29,19693,13,191.20383999999999,0
38360733,0,0,0,0,0,0,0,0,0,0,0,0,0,2285.76,0.0,5800,2,1,2,-2,1,-1,0,2,1,-1,1,1,-2,20058,19,449.78945999999996,0
78806724,0,0,0,0,1,0,0,0,0,0,0,0,0,10723.317,787.2085599999999,15000,4,3,3,0,0,5,0,3,3,0,3,4,0,20789,20,1372.4446,0
53097658,0,1,0,0,0,1,1,0,0,0,0,0,0,4028.6379,1631.0193,5200,20,22,18,19,18,18,20,22,22,19,19,24,20,20058,16,734.82373,0
37165222,1,1,0,0,0,0,0,1,0,1,0,1,0,1826.5892,0.21642856,1500,10,6,13,9,7,12,11,9,13,7,10,13,9,20789,19,184.8,0
55481001,0,0,0,0,0,0,0,0,0,0,0,0,0,66.47285500000001,0.0,1200,0,2,4,-1,2,2,3,-1,1,-2,-1,4,-2,19693,40,144.16751000000002,0
41429123,0,0,0,0,0,0,0,0,0,0,0,0,0,57.595715000000006,0.0,3100,19,17,16,13,13,16,17,16,20,17,19,17,17,20058,67,122.04731000000001,0
14377794,0,0,0,0,0,0,0,0,0,0,0,0,0,926.8828699999999,0.0,2200,8,7,13,10,6,9,10,6,13,9,10,9,9,19693,44,321.32068,0
29244092,0,1,0,1,0,1,1,2,0,0,0,0,0,1766.4407,0.0,2400,7,6,13,10,6,11,10,6,10,7,13,10,6,19693,12,176.25583999999998,0
75126076,0,0,0,0,0,0,0,0,0,0,0,0,0,118.07786000000002,0.0,17100,26,24,26,22,21,26,24,25,27,22,25,27,23,19693,8,973.7174699999999,0
29088271,2,0,0,0,0,0,0,0,0,0,0,0,0,210.84572000000003,10.210714,600,25,27,25,24,30,28,31,26,29,27,27,25,30,20789,18,76.211113,0
29522560,0,0,0,0,0,0,0,0,0,0,0,0,0,2120.3228,0.0,9300,24,27,29,26,26,29,31,26,28,23,30,28,27,19693,12,801.85834,0
84165949,0,0,0,0,0,0,0,0,1,0,0,0,0,2121.8865,21.945713,11600,25,18,19,20,22,19,21,22,19,19,24,25,20,19328,9,388.70779,0
97475521,0,0,0,0,0,0,0,0,0,0,0,0,0,494.10357999999997,0.0,1300,6,4,5,2,8,7,3,5,6,6,8,8,7,20789,13,394.94232,0
60444202,0,0,0,0,0,0,0,0,0,0,0,0,0,1781.9407,9.2249994,5300,16,14,16,14,13,16,14,17,20,13,17,20,15,20789,12,1799.6442,0
17632370,0,0,0,0,0,0,0,0,0,0,1,0,0,923.11426,0.0,9200,6,8,5,6,4,4,4,4,8,3,8,7,7,20423,11,1197.4292,0
58714214,0,0,0,0,0,0,0,0,1,0,0,0,0,519.70355,38.773571000000004,900,11,9,10,9,7,9,7,10,10,7,12,9,10,20058,31,210.92902999999998,0
79413331,0,0,0,0,0,0,0,0,0,0,0,0,0,731.51074,0.0,9400,7,5,8,3,7,4,3,5,6,5,6,8,4,20789,12,734.28583,0
90088004,0,0,0,0,0,0,0,0,0,0,0,0,0,462.78073,0.0,1700,19,13,19,14,17,16,17,16,17,14,17,19,17,19693,12,328.27083999999996,0
25516469,0,0,0,0,0,0,0,0,0,0,0,0,0,977.96429,0.0,5300,22,22,20,23,19,23,25,20,23,19,21,25,24,20058,12,947.4716800000001,0
89337902,0,0,0,0,0,0,0,0,0,0,0,0,0,4993.6851,124.90785,5100,21,21,19,22,22,22,21,23,23,22,24,26,24,20058,28,328.83212000000003,0
34679074,0,0,0,0,0,0,0,0,0,1,1,0,0,2835.488,0.0,4200,21,19,18,20,18,18,21,22,19,16,23,25,20,20058,10,861.5499900000001,0
21935337,0,0,0,0,0,0,0,0,0,0,0,0,0,2567.2234,0.0,11900,0,-2,5,-2,2,1,3,-2,2,1,-1,0,2,20058,15,288.12665,0
12964802,0,0,0,0,0,0,0,0,0,0,0,0,0,605.71429,0.0,3600,4,-1,2,0,3,2,1,3,3,2,0,1,-1,20058,13,706.87079,0
58366792,0,0,0,0,1,0,1,1,0,1,1,1,0,2761.2166,4.0792856,2800,4,1,7,3,0,2,1,3,3,0,7,3,1,19328,14,176.45358000000002,0
43901668,0,0,0,0,0,0,0,0,0,0,0,0,0,2492.3086,97.586426,4700,27,29,28,23,29,25,24,29,27,23,25,27,25,20789,18,115.07333,0
19396504,0,0,0,0,0,0,0,0,0,0,0,0,0,2358.6458,0.0,10000,26,24,23,24,25,27,24,24,23,22,27,28,23,19328,12,585.68335,0
17935411,0,0,0,0,0,0,0,0,0,0,0,0,0,2367.4634,0.0,6500,28,30,25,27,29,28,30,29,26,26,29,28,26,20058,78,147.36526,0
66968008,0,0,0,0,0,0,0,0,0,0,0,0,0,1465.1901,0.0,3200,7,10,13,9,9,8,10,7,9,9,13,13,9,19693,32,236.33749,0
83045479,0,0,0,0,0,0,0,0,0,0,0,0,0,34.261429,0.0,1200,0,-1,4,2,1,-2,2,2,4,1,-2,0,2,20789,36,127.28056000000001,0
42450000,0,0,0,0,0,0,0,0,0,0,0,0,0,129.97142,0.0,1600,14,12,15,8,11,14,9,13,15,9,11,11,15,19693,25,424.0932,0
66777583,0,0,1,0,0,0,0,0,0,0,1,0,1,1073.025,0.0,8400,2,1,4,3,1,5,5,1,6,4,4,2,0,19693,12,1038.6975,0
54975495,0,0,0,0,0,0,0,0,0,0,0,0,0,75.150002,0.0,14100,21,18,21,16,18,18,20,21,21,20,20,22,19,20789,28,684.1007099999999,0
84623919,0,0,0,0,0,0,0,0,0,0,0,0,0,7411.936,0.0,8900,4,3,6,0,0,2,5,1,7,4,7,3,1,20058,34,289.76471000000004,0
18763054,0,0,0,0,0,0,0,0,0,0,0,0,0,8991.5264,12.061428999999999,18800,5,1,4,1,1,4,6,7,7,2,5,4,4,19693,15,385.36667,0
94159260,0,0,0,0,0,0,0,0,0,0,0,0,0,1608.5172,0.0,10600,20,18,20,17,15,19,19,17,17,18,21,20,19,20058,12,1662.8774,0
79935338,0,0,0,0,0,0,0,0,0,0,0,0,0,708.60645,189.09,2700,18,16,19,17,16,18,14,16,17,16,17,19,15,20423,73,442.8504,0
41744788,0,0,0,0,0,0,0,0,0,0,0,0,0,264.07501,0.0,16300,21,18,19,20,19,21,21,22,21,16,22,22,23,19693,28,794.4356700000001,0
99465369,0,0,0,0,0,0,0,0,0,0,0,0,0,2487.2234,0.9285714,2700,9,9,11,9,6,9,9,9,11,8,9,8,9,19328,33,187.69029,0
36076869,0,0,0,0,1,0,0,0,0,0,0,0,0,4089.0115,500.71143,15300,6,9,9,6,6,5,10,6,9,9,10,9,6,19328,16,1373.7813,0
58450296,0,0,0,0,0,0,0,0,0,0,0,0,0,16238.476999999999,65.298569,16300,9,6,8,6,5,5,6,6,12,5,9,8,6,20058,16,391.41876,0
63993074,0,0,0,0,0,0,0,0,0,0,0,0,0,1362.4393,0.0,5100,27,29,29,26,29,26,30,27,25,23,26,25,29,19328,12,1303.6875,0
67637696,0,0,0,0,0,0,0,0,0,0,0,0,0,3832.7778,0.0,7300,20,16,22,19,16,18,20,17,19,15,18,22,18,20789,12,428.83334,0
72817507,0,0,0,0,0,0,0,0,0,0,0,0,0,2167.3672,0.0,5100,23,26,27,23,29,27,25,29,27,22,26,27,25,19328,26,1295.3641,0
53600657,0,0,0,0,0,0,0,0,0,0,0,0,0,508.2243,0.0,6600,20,17,17,15,18,19,16,18,18,18,20,17,19,20789,28,757.7289400000001,0
69600326,0,0,0,0,0,0,0,0,0,0,0,0,1,1810.9393,0.0,22300,25,21,26,21,21,23,23,21,23,23,24,27,22,20058,15,693.7993799999999,0
52194727,1,0,0,0,0,0,0,0,0,1,0,0,0,864.40216,112.85857,1100,20,19,18,16,18,17,19,21,21,15,18,19,19,19328,41,166.06635,0
28887254,0,0,0,0,0,0,0,0,0,0,0,0,0,12967.479,0.0,14200,24,22,23,21,25,24,26,25,24,21,25,28,22,20423,12,1024.9166,0
59927517,0,0,0,0,0,0,0,0,1,0,0,0,1,156.52573,0.0,400,11,8,11,9,9,11,13,11,11,12,15,11,15,20423,18,254.49944,0
68442838,0,0,0,0,0,0,0,0,0,0,0,0,0,1005.8629,0.0,18300,1,0,7,1,3,2,1,4,7,4,3,6,0,20789,19,783.9478799999999,0
48491334,0,0,0,1,0,0,0,0,0,0,0,0,0,4441.2842,1312.0272,5100,2,1,4,4,1,2,4,0,6,4,4,6,1,19328,34,701.24823,0
