id_cpte,delqcycle1,delqcycle2,delqcycle3,delqcycle4,delqcycle5,delqcycle6,delqcycle7,delqcycle8,delqcycle9,delqcycle10,delqcycle11,delqcycle12,delqcycle13,avg_balance,avg_cashbalance,creditlimit_max,lag1,lag2,lag3,lag4,lag5,lag6,lag7,lag8,lag9,lag10,lag11,lag12,lag13,default,date,num,avg_pay,total_reversal
45253013,0,0,0,0,0,0,0,0,0,0,0,0,0,1309.3428,0,17100,3,7,5,5,5,5,4,7,9,5,5,5,7,0,19328,12,659.47504,0
45265608,0,0,0,0,0,0,0,0,0,0,0,0,0,9712.3232,77.502144,10400,28,29,26,24,26,26,30,30,26,24,26,25,30,1,19328,13,255.80461,0
45275158,0,0,0,0,0,0,0,0,0,0,0,0,0,287.01572,0,1000,17,16,22,18,15,18,16,21,21,18,22,22,21,0,20789,34,256.44089,0
45289085,0,0,0,0,0,0,0,0,0,0,0,0,0,1719.7699,0,7600,23,24,24,25,21,26,24,25,27,22,24,25,25,0,20789,12,1636.9642,0
45293906,0,0,0,0,0,0,0,0,0,0,0,0,0,123.045,10.845714,2100,26,25,24,26,29,24,28,28,24,22,29,28,25,0,19693,34,174.95764,0
45296277,0,1,0,0,1,0,1,0,0,0,0,1,0,620.30359,0,1600,18,19,18,19,16,21,17,21,19,19,19,21,18,0,19693,13,896.47766,0
45299802,0,0,0,0,0,0,0,0,0,0,0,0,0,41.064281,0,3500,0,3,2,0,3,1,0,2,3,2,2,2,-1,0,19693,96,151.4127,0
45299833,0,0,0,0,0,0,0,0,0,0,0,0,0,721.76501,0,1500,9,9,12,9,5,6,10,6,12,9,9,8,5,0,20058,45,145.08112,0
45324886,0,0,0,0,0,0,0,0,0,0,0,0,0,292.93784,0,6200,19,16,20,13,13,18,18,14,19,14,19,20,15,0,20423,12,307.46585,0
45337003,0,0,0,0,0,0,0,0,0,0,0,0,0,46.55357,0,4300,5,2,5,5,5,7,3,4,8,5,8,4,4,1,19328,31,248.01807,0
45338023,0,0,0,0,0,0,0,0,0,0,0,0,0,1681.9508,0,20300,22,18,20,22,18,22,25,23,22,22,21,23,23,0,20058,13,1225.4539,0
45340839,0,0,0,0,0,0,0,0,0,0,0,0,0,3594.8735,0,18300,21,21,23,19,22,22,21,19,19,19,24,25,24,0,19328,24,668.51874,0
45345537,0,0,0,0,0,0,0,0,0,0,0,0,0,1488.4586,0,5100,22,24,23,24,20,23,25,21,22,24,23,27,21,0,20423,12,1594.6982,0
45361383,0,0,0,0,0,0,0,0,1,0,0,0,1,3166.4807,0,10100,28,30,29,27,27,28,31,27,26,27,30,26,27,0,19328,9,545.88892,0
45364947,0,0,0,0,0,0,0,0,0,0,0,0,0,737.9422,0,5500,4,2,3,2,3,1,0,0,6,2,0,1,-1,0,20789,12,795.315,0
45365894,0,0,0,0,0,0,0,0,0,0,0,0,0,553.98358,0,9200,23,26,28,22,26,27,27,25,24,25,25,27,29,0,19328,13,543.77234,0
45374331,0,0,0,0,0,0,0,0,0,0,0,0,0,1073.6536,0,7900,4,2,5,2,0,5,3,2,2,-1,2,1,2,0,19693,12,1113.15,0
45384854,0,0,0,0,0,0,0,0,0,0,0,0,1,733.57361,0,3300,23,24,26,21,21,26,23,27,24,21,25,25,25,0,20058,11,705.21185,0
45386988,0,0,0,0,0,0,0,0,1,0,0,0,0,179.11215,0,800,27,27,25,23,29,25,30,26,25,27,29,28,27,0,19693,23,169.22391,0
45402853,0,0,0,0,0,1,0,0,0,1,0,0,1,230.51428,0,600,24,30,29,24,30,28,31,26,25,27,29,25,27,0,19693,20,191.44101,0
45414502,0,1,0,0,1,2,0,1,2,0,0,1,2,787.48645,0,900,2,5,7,1,5,3,5,6,4,1,7,7,4,1,20789,9,68.696671,0
45421081,0,0,0,0,0,0,0,0,0,0,0,0,0,411.56357,0,17100,14,9,14,11,11,11,12,14,14,8,11,11,11,0,20058,105,116.02734,0
45436463,0,0,0,0,0,0,0,0,0,0,0,0,0,1194.6621,153.09715,7000,17,13,19,15,15,12,14,13,19,13,13,18,16,0,20058,22,516.23682,0
45439554,0,0,0,0,0,0,0,0,0,0,0,0,0,2919.0015,0,12300,1,2,6,-1,0,4,3,-1,6,2,2,5,2,0,19328,13,2936.1416,0
45448209,0,0,0,0,1,0,1,0,0,0,0,1,0,4250.5879,0,11200,16,11,13,10,15,12,13,12,12,10,16,15,13,0,19328,11,836.2854,0
45455223,0,0,0,0,0,0,0,0,0,0,0,0,0,9459.9658,2.4528573,13800,17,15,15,9,15,12,11,12,16,9,12,17,16,0,19328,37,512.03351,0
45469663,0,0,0,0,0,0,0,0,0,0,0,0,0,231.64072,9.2671432,2600,18,16,16,13,15,13,13,15,18,12,17,16,16,0,19328,49,199.90469,0
45473773,0,0,0,0,0,0,0,0,0,0,0,0,0,35.362144,0,5500,14,14,15,10,11,12,14,14,13,10,15,17,12,0,20058,54,95.383339,0
45474817,0,0,0,0,0,0,0,0,0,0,0,0,0,2421.2378,0,7100,27,25,24,22,25,26,27,25,27,22,27,28,25,0,20423,31,867.76874,0
45478526,0,0,0,0,0,0,0,0,0,0,0,0,0,669.67639,0,12100,3,-1,5,3,0,1,1,-1,2,-1,2,4,-1,0,19328,17,557.09351,0
45480756,0,0,0,0,0,0,0,0,1,0,0,0,1,5096.1597,0,5000,13,15,16,9,11,14,11,14,16,13,15,17,12,1,20423,1,0,0
45481852,0,0,0,0,0,0,0,0,0,0,0,0,0,1236.9279,569.84216,2500,5,3,4,1,0,6,1,3,6,1,7,3,3,0,20789,23,305.43607,0
45483899,0,0,0,0,0,0,0,0,0,0,0,0,0,2154.0493,0,15200,20,18,17,14,18,16,19,15,18,14,21,17,15,0,19693,12,2202.5684,0
45486224,0,0,0,0,0,0,0,0,0,0,0,0,0,1176.0629,6.8485713,15300,19,15,17,15,15,17,16,17,17,14,20,18,16,0,19693,20,727.20697,0
45501059,0,0,0,0,0,0,0,0,0,0,0,0,0,11622.532,0,16600,7,7,10,7,7,11,11,6,9,6,12,12,6,0,19328,33,1208.4655,0
45504394,0,0,0,0,0,0,0,0,0,0,0,0,0,446.39285,0,800,19,14,20,14,16,19,14,13,17,17,19,20,15,0,19693,46,245.61348,0
45516158,0,0,0,0,0,0,0,0,0,1,0,0,0,781.96143,0,1500,0,-1,5,1,1,-2,2,1,2,-1,-1,3,-1,0,20789,11,743.1709,0
45516991,0,0,0,0,0,0,0,0,0,0,0,0,0,783.37,0,1100,24,22,19,23,18,23,25,23,22,23,21,25,21,0,20058,23,369.65649,0
45519695,0,0,0,0,0,0,0,0,0,0,0,0,0,864.02356,0,6100,17,14,15,13,15,14,10,11,16,10,16,15,16,0,20423,12,815.70502,0
45522221,0,0,1,2,3,0,0,0,1,0,0,1,0,668.05713,0,1100,3,-1,1,1,2,-2,-1,1,2,1,-2,4,2,1,20058,14,206.16573,0
45524070,0,0,0,0,0,0,0,0,0,0,0,0,0,2557.782,214.07071,5100,7,9,9,5,6,9,10,8,12,8,7,12,9,0,19693,42,183.02571,0
45528609,0,0,0,0,0,0,0,0,0,0,0,0,0,8560.2832,785.05573,20300,11,7,9,6,7,8,10,9,12,10,12,10,10,1,19693,12,210.10667,0
45555356,0,0,0,0,0,0,0,0,0,0,0,0,0,135.68643,0,1600,23,21,26,24,21,27,27,24,24,24,25,27,26,0,20058,38,187.07132,0
45556811,0,0,0,0,0,0,0,0,0,0,0,0,0,470.37357,33.590717,5200,19,13,16,16,17,15,14,16,16,14,17,17,15,0,20058,9,326.64221,0
45585358,0,0,1,0,0,0,1,0,0,0,0,0,0,161.93929,48.471428,800,27,28,28,26,25,24,24,29,25,22,29,25,26,0,20423,11,178.97363,0
45589020,0,0,0,0,0,0,0,0,0,0,0,0,0,482.52499,0,5300,16,16,19,14,16,18,15,16,20,17,19,20,17,0,20423,63,338.11935,0
45590725,0,0,0,0,0,0,0,0,0,0,0,0,0,7543.9751,507.45572,18100,22,18,23,23,19,22,24,23,19,22,23,23,20,0,19328,145,348.6311,0
45593649,0,0,0,0,0,0,0,0,0,0,0,0,0,1031.605,16.857143,1300,26,20,26,20,24,25,25,20,23,21,24,27,25,0,19328,74,46.731754,0
45596226,0,0,0,0,0,0,0,0,0,0,0,0,0,107.75928,18.714285,600,13,11,13,13,15,15,13,15,12,12,16,17,15,0,20423,29,204.78656,0
45606725,0,0,0,0,0,0,0,0,0,0,0,0,0,248.27715,19.886429,800,16,11,16,13,15,11,11,12,15,13,12,18,16,0,20789,50,195.88321,0
45610716,0,0,0,0,0,0,0,0,1,0,1,2,0,1658.1493,0,4000,10,6,9,8,9,9,6,8,8,8,10,8,6,0,19693,6,169.96666,0
45621387,0,0,0,0,0,0,0,0,0,0,0,0,0,460.27856,0,1600,15,13,17,14,17,15,17,13,16,13,16,16,15,0,20789,19,336.18051,0
45622653,1,0,0,1,0,1,0,0,0,0,0,1,0,924.45355,0,2500,0,2,1,2,1,2,3,-1,4,1,1,1,-2,0,20789,10,568.41602,0
45624600,0,0,0,0,0,0,0,0,0,0,0,0,0,1545.825,0,2200,28,27,26,23,26,29,28,30,26,27,30,28,30,0,20789,35,361.06516,0
45636988,0,0,0,0,0,0,0,0,0,0,0,0,0,2113.7927,39.634285,18100,9,9,8,6,8,9,6,5,8,8,7,8,8,0,19693,40,1192.2834,0
45637492,0,0,0,0,0,0,0,0,0,0,0,0,0,4746.187,0,5200,26,26,28,26,28,25,24,26,28,22,29,24,26,0,19328,17,195.92,0
45642950,0,0,0,0,0,0,0,0,0,0,0,0,0,486.30072,12.139285,10300,4,0,4,1,1,6,1,3,6,3,4,6,4,0,20058,8,654.84753,0
45661951,0,1,0,0,0,0,0,0,0,0,0,0,0,5341.271,1220.5599,14300,20,18,18,19,22,21,20,21,18,17,20,21,23,0,19328,22,205.92181,0
45662641,1,0,0,0,0,0,0,0,0,0,0,0,0,7780.0469,2262.3208,9600,22,23,22,23,20,25,25,24,23,20,23,23,25,1,19693,21,484.65475,0
45665971,0,0,0,0,0,0,0,0,0,0,0,0,0,2980.6736,90.200722,7800,7,5,9,9,9,9,6,5,11,6,6,9,5,0,20423,20,586.88501,0
45669400,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.5264,0,20200,24,26,28,24,29,28,30,27,29,27,26,29,27,0,20423,36,695.51831,0
45670120,0,0,0,1,0,0,0,0,0,0,0,0,0,1762.7207,0,5200,21,16,21,15,15,20,16,17,18,18,19,19,18,0,20789,9,2013.021,0
45681071,0,1,0,0,0,1,0,0,0,0,0,0,0,4790.79,66.584999,15000,26,28,27,25,29,25,25,29,25,25,28,24,29,0,20789,1,10300,0
45684845,0,0,0,0,0,0,0,0,0,0,0,0,1,674.82214,0,7600,26,21,24,22,22,23,26,24,26,21,25,27,26,0,20423,12,673.10248,0
45685572,0,0,0,0,0,0,0,0,0,0,0,0,0,2111.5051,0,7800,0,1,1,-2,-1,1,2,2,1,1,1,1,1,0,20423,14,1957.1643,0
45689956,0,0,0,0,0,0,0,0,0,0,0,0,0,9367.3701,1368.2294,12500,18,16,18,12,15,16,13,15,19,12,13,19,13,1,20423,14,395.91428,0
45697821,0,0,0,0,0,0,0,0,0,0,0,0,0,1272.7236,0,8300,5,0,6,4,4,3,1,3,4,1,3,5,4,0,20058,12,1234.6859,0
45722542,0,0,0,0,0,0,0,0,0,0,0,0,0,23.634287,0,800,23,24,26,20,23,22,23,24,26,23,26,24,22,0,20789,50,61.422001,0
45722763,0,0,0,0,0,0,0,0,0,0,0,0,0,816.93646,74.182144,1000,4,4,9,3,4,7,7,7,8,3,5,8,5,0,19693,41,113.35927,0
45735763,0,1,0,0,0,1,0,0,0,0,0,1,0,5611.8604,0,19400,18,13,15,12,15,13,17,13,15,16,14,15,17,0,20789,14,582.92859,0
45740270,0,1,0,0,1,0,0,0,0,0,0,1,0,3951.0901,79.307144,15000,5,2,4,5,2,7,2,4,8,1,4,6,1,1,20058,16,278.93936,0
45750938,0,0,1,0,0,0,0,0,1,0,0,1,0,1762.9865,0,1500,24,25,25,25,28,24,25,28,28,25,29,28,25,1,19328,59,105.72237,0
45760428,0,0,0,0,0,0,0,0,0,0,0,0,0,974.98077,0,10200,16,15,13,12,11,14,10,15,16,12,12,15,16,0,20789,25,452.9296,0
45777972,0,0,0,0,0,0,0,0,0,0,0,0,0,229.045,0,8600,24,26,24,26,26,25,28,25,27,23,25,28,29,0,20058,12,227.92168,0
45782717,2,0,0,0,0,0,0,0,0,0,0,0,0,275.95786,54.64143,500,6,5,8,6,4,5,6,8,8,3,8,4,5,1,20058,23,162.1787,0
45789195,0,1,0,1,0,0,1,0,0,0,0,0,1,155.62071,0,800,6,5,8,5,1,4,5,6,8,2,5,3,1,0,19328,14,290.10641,0
45797281,0,0,0,0,0,0,0,1,0,0,0,0,0,3950.5857,50.514996,9000,18,13,18,15,13,16,16,13,19,12,17,16,13,0,20058,31,551.45709,0
45807766,0,0,0,0,0,0,0,0,0,0,0,0,0,551.55212,0,5100,13,10,11,10,7,12,12,8,14,11,13,11,7,0,19693,13,553.60461,0
45825447,0,0,0,0,0,0,0,0,0,0,0,0,0,2348.6763,0,5300,2,-1,2,1,-2,-1,2,-2,1,-1,2,0,-2,0,20789,12,964.92584,0
45830436,0,0,0,0,0,0,0,0,0,0,0,0,0,103.85643,0,1300,14,12,15,9,8,10,12,10,11,11,15,15,11,0,20058,15,239.31934,0
45834062,0,0,0,0,0,0,0,0,0,0,0,0,0,3056.2437,0,3100,-1,-2,5,1,1,-2,0,2,4,-2,2,1,-1,0,20423,37,139.0527,0
45844406,0,0,0,0,0,0,0,0,0,0,0,0,0,965.87,0,16400,26,21,22,24,24,22,23,20,25,20,23,23,21,0,20423,13,862.51617,0
45844836,0,0,0,0,0,0,0,0,0,0,0,0,0,1999.9492,9.8599997,5500,11,9,12,10,6,9,7,9,13,9,9,12,6,0,20058,20,332.7525,0
45849839,0,0,0,0,0,0,0,0,0,0,0,0,0,2063.3328,0,40300,22,20,23,23,24,25,26,24,25,20,26,23,22,0,19693,12,2063.7166,0
45855405,0,0,0,0,1,0,0,0,0,1,0,0,0,906.09283,0,14300,7,9,8,6,9,9,7,5,9,8,7,9,9,0,19693,9,1414.9423,0
45871046,0,0,0,0,0,0,0,0,0,0,0,0,0,9820.9854,1903.84,20100,18,14,20,14,14,15,14,14,19,13,20,16,18,1,19328,30,1346.2467,0
45874434,0,0,0,0,0,0,0,0,0,0,0,0,0,325.31143,0,5200,21,19,21,18,16,17,19,21,18,16,22,18,21,0,20789,10,360.224,0
45877270,0,1,0,0,1,0,0,1,2,2,1,1,1,6082.73,243.80357,6500,6,5,8,2,2,6,6,4,8,2,8,4,1,1,20423,12,446.57251,0
45881023,0,0,0,0,0,0,0,0,0,0,0,0,0,375.26642,1.1142857,15300,3,2,8,1,2,3,5,6,8,1,8,3,2,0,20058,54,352.86499,0
45902594,0,0,0,0,0,0,0,0,0,0,0,0,0,7914.8555,0,7900,27,24,23,22,24,24,24,28,26,21,27,25,23,0,20789,21,581.67383,0
45903973,0,0,0,0,0,0,0,0,0,0,0,0,1,1474.0436,2.0285714,1500,24,29,26,24,27,26,27,26,28,26,30,28,26,1,20789,16,302.36688,0
45919972,0,0,0,0,0,0,0,0,0,0,0,0,0,128.83144,0,10200,14,12,15,11,8,14,12,11,15,8,12,11,14,0,20423,12,197.98668,0
45923031,0,0,0,0,0,0,0,0,0,0,0,0,0,720.52997,14.857142,13300,17,16,15,13,15,16,14,12,19,12,14,15,13,0,19693,13,855.98767,0
45928251,0,0,0,0,0,0,0,0,0,0,0,0,0,361.05643,.21428572,600,17,15,15,16,15,16,16,13,16,15,14,18,13,0,20789,71,108.07944,0
45932584,0,0,0,0,0,0,0,0,0,0,0,0,0,1199.8308,0,6300,5,5,5,1,2,7,3,6,5,5,4,7,5,0,20789,13,1133.5354,0
45961633,0,0,0,0,0,0,0,0,0,0,0,0,0,953.66858,0,1200,0,3,2,3,0,1,1,2,5,-1,0,2,2,0,20058,19,552.74103,0
45965376,0,0,0,0,0,0,0,0,0,0,0,0,0,259.79428,0,800,19,14,19,13,17,15,15,14,20,17,19,16,18,0,20058,29,159.60516,0
45966791,0,1,0,1,0,1,0,0,0,0,0,1,0,12111.472,0,15100,27,24,24,22,24,24,24,27,24,22,28,28,26,1,19328,19,549.23895,0
45968611,0,0,0,0,0,0,0,1,0,0,0,0,0,1640.6637,35.165714,1800,27,29,28,26,29,26,30,29,25,23,30,28,29,0,19693,28,270.44965,0
45980944,0,0,0,0,0,0,1,0,0,0,0,0,0,4125.5215,38.719288,6700,25,23,22,24,24,22,22,21,25,20,27,24,22,0,20058,20,220.715,0
45994561,0,0,0,0,0,0,0,0,1,0,0,0,0,1243.1051,9.6571426,1600,3,4,8,3,8,7,6,5,5,5,8,5,7,0,20423,29,119.95586,0
45999173,0,0,0,1,0,0,0,0,0,0,0,0,0,473.28217,0,900,3,7,8,5,7,5,3,4,6,2,5,8,4,0,19693,17,95.349411,0
46000562,0,0,0,0,0,0,0,0,0,0,0,0,0,1360.6328,96.532852,5100,2,1,7,1,5,7,6,6,4,1,8,4,1,0,20058,21,926.86768,0
46011374,0,0,0,0,0,0,1,1,0,1,0,0,1,4266.4971,15.138572,6300,0,-2,1,-1,-1,-2,3,2,2,-2,-2,1,-2,0,20058,13,388.06921,0
46013124,1,2,0,0,0,0,1,0,0,0,0,0,0,1331.1207,78.114998,2900,28,27,25,27,30,29,28,26,29,27,29,28,27,1,20058,20,155.73001,0
46022045,0,0,0,0,0,0,0,0,0,0,0,0,0,121.14714,0,4700,13,15,16,13,11,12,10,15,13,12,16,15,15,0,19328,12,289.97083,0
46031308,0,0,0,0,0,0,0,0,0,0,0,1,1,3287.2678,21.107143,4100,25,22,20,20,19,22,24,22,23,19,23,23,24,1,20058,17,304.61765,0
46035595,0,0,0,0,0,0,0,0,0,0,0,0,0,717.49359,28.202143,1500,16,15,13,9,14,12,14,12,15,12,12,15,16,0,20789,26,418.04883,0
46039988,0,0,0,0,0,0,0,0,0,0,0,0,0,9269.3682,0,22200,23,23,23,23,24,25,25,21,25,23,23,23,22,0,19328,17,1672.8706,0
46048589,0,0,0,0,0,0,0,1,0,0,0,0,0,4693.1431,63.369999,6300,13,15,12,9,15,14,11,14,15,12,16,15,13,0,20789,54,289.39832,0
46070998,0,0,0,0,0,0,0,0,0,0,0,0,0,1393.6757,191.355,2000,24,28,25,25,25,28,27,26,27,23,28,27,29,0,20789,44,91.914314,0
46095355,0,0,0,0,0,0,0,0,0,1,0,0,0,1772.9401,31.771427,5100,13,11,12,12,8,14,10,11,12,11,15,15,15,0,19693,14,753.31573,0
46095946,0,0,0,0,0,0,0,0,0,0,0,0,0,280.67001,0,800,25,19,19,23,18,20,21,23,20,22,23,25,21,0,20423,24,114.30459,0
46098531,0,0,0,0,0,0,0,0,0,0,0,0,0,267.99286,0,1600,27,28,27,25,26,25,28,26,27,23,29,25,25,0,19693,28,468.39536,0
46099086,0,0,0,0,0,0,0,0,0,0,0,0,0,619.19574,0,10300,4,0,2,0,3,2,0,0,2,0,2,4,2,0,20423,8,1136.6588,0
46100731,0,0,1,0,0,0,0,0,0,0,0,0,0,884.31641,0,2600,17,13,19,13,15,16,13,16,16,15,16,15,17,0,19328,11,919.39087,0
46105518,0,0,0,0,0,0,0,0,0,0,0,0,0,12807.844,1394.8235,25200,11,12,11,12,11,14,9,14,11,12,15,14,12,0,19693,17,2410.9194,0
46106148,0,0,0,0,0,0,0,1,0,1,0,0,0,543.35999,23.557858,700,3,1,4,4,1,3,2,6,4,4,7,6,2,1,20058,23,49.305218,0
46111143,0,0,0,0,0,0,0,0,0,0,0,0,0,449.90573,0,5300,22,18,20,23,22,22,24,19,23,20,24,26,24,0,20789,40,209.9705,0
46113786,0,0,0,0,0,0,0,0,0,0,0,0,0,2682.9985,0,8700,11,7,10,6,7,12,7,6,9,7,13,13,6,0,19693,12,2622.9426,0
46129317,0,0,0,0,0,0,0,0,0,0,0,0,0,811.66357,0,6600,11,9,12,9,8,10,13,13,12,9,15,15,14,0,20423,55,223.56073,0
46136972,0,0,0,0,0,0,0,0,0,1,0,0,1,876.88214,0,1000,16,12,16,9,15,14,14,11,15,10,12,15,15,1,20423,29,113.62,0
46139107,0,0,0,0,0,0,0,0,0,0,0,0,0,316.99072,0,900,23,21,22,20,21,19,17,18,21,17,19,24,22,0,19328,33,285.91968,0
46139364,0,0,0,0,0,0,0,0,0,0,0,0,0,1138.515,0,5300,26,28,28,26,28,25,28,25,28,22,28,28,28,0,19328,12,1092.2883,0
46143305,1,0,0,0,0,0,0,0,0,0,0,0,0,911.57214,17.825714,2200,14,9,11,8,8,10,9,13,15,8,15,12,11,0,19693,40,103.1405,0
46145351,0,0,0,0,0,0,0,0,0,0,0,0,0,15906.869,1103.17,18200,15,13,19,12,12,16,13,13,15,12,13,18,16,1,19693,24,348.73376,0
46160108,0,0,0,0,0,0,0,0,0,0,0,0,0,980.20789,211.18785,2700,1,1,7,4,4,6,1,3,4,1,7,5,4,0,19328,27,319.27332,0
46160961,0,0,0,0,0,0,0,0,0,0,0,0,0,5768.874,32.451427,18900,23,25,24,21,25,26,24,25,24,22,24,25,23,0,20058,20,229.48201,0
46161038,0,0,0,0,0,0,0,0,0,0,0,0,0,6661.585,0,12200,26,24,26,24,24,26,27,24,23,25,27,25,25,1,20058,37,296.09027,0
46163176,0,0,0,0,0,0,0,0,0,0,0,0,0,5532.7339,0,13800,26,24,25,24,23,26,25,21,25,20,26,23,25,0,20423,28,521.82141,0
46169457,0,0,0,0,0,0,0,0,0,0,0,0,0,4451.7656,639.14709,7800,21,15,22,19,16,21,19,18,22,16,22,22,22,0,19328,21,282.51904,0
46179766,0,0,0,0,0,0,0,0,0,0,0,0,0,1825.7928,0,4400,20,17,18,18,15,17,19,17,18,17,21,17,15,0,19693,13,1676.25,0
46187895,0,0,0,0,0,0,0,0,0,0,0,0,0,6252.7534,17.857143,8200,10,8,9,5,5,6,10,8,12,8,7,9,5,0,20789,12,463.24667,0
46195588,0,0,0,1,0,0,0,1,0,1,0,0,0,13339.769,0,14000,17,11,12,13,14,15,13,12,13,12,13,17,16,0,20058,12,764.82587,0
46196498,0,0,0,0,0,0,0,0,1,0,0,1,2,3694.5901,503.93143,4500,16,18,17,18,17,16,19,14,17,17,18,20,19,1,19693,20,126.689,0
46198353,0,0,0,0,0,0,0,0,0,0,0,0,0,1673.345,0,18900,17,15,12,13,15,15,13,11,16,10,15,14,15,0,19693,13,1726.51,0
46199417,0,0,0,0,0,0,0,0,0,0,0,0,0,496.77643,0,5200,18,13,15,12,13,12,13,16,15,12,14,19,14,0,20789,26,712.45081,0
46208583,0,0,0,0,0,0,0,0,0,0,0,0,0,1950.4293,30.16,16100,23,25,27,25,25,27,27,29,25,26,25,25,25,0,20789,13,1881.9061,0
46220468,0,0,0,0,0,0,0,0,0,0,0,0,0,2476.2244,0,10100,24,22,22,23,19,20,25,23,22,19,24,23,23,0,20423,12,2254.8035,0
46227121,0,0,0,0,0,0,0,0,0,0,0,0,0,3007.4429,0,9100,2,1,2,-2,1,1,-1,-1,4,1,2,0,2,0,19328,12,1879.0016,0
46227887,1,0,0,1,0,0,0,0,0,0,0,0,1,3217.6421,0,8100,27,25,24,21,24,27,26,28,24,24,24,25,25,0,20789,15,697.83331,0
46240119,0,0,0,0,0,0,0,0,0,0,0,0,0,85.322861,0,600,6,8,8,6,4,4,6,8,6,3,9,7,5,0,19328,1,0,0
46240184,0,0,0,0,0,0,0,0,0,0,0,0,0,84.763565,3.1192856,800,12,7,14,10,11,13,12,11,10,7,10,10,11,0,19693,18,255.86276,0
46250787,0,0,0,0,0,0,0,0,0,0,0,0,0,3389.2671,.29714283,3600,7,4,6,6,8,5,4,5,9,2,8,4,7,0,19693,36,83.984161,0
46266038,0,0,0,0,0,0,0,0,0,0,0,0,0,336.17142,32.785713,3200,4,7,9,2,5,5,7,7,8,2,9,4,4,0,19328,21,472.1481,0
46269439,0,0,0,0,0,0,0,0,0,0,0,0,1,2990.9685,36.371429,3100,18,13,15,16,16,15,13,15,18,13,14,16,17,1,20789,29,203.68587,0
46270023,0,0,1,2,0,0,0,0,1,0,1,0,1,1991.7035,0,6050,24,25,27,25,25,24,26,25,26,25,27,24,23,0,20423,8,2741.76,0
46274105,0,0,0,0,0,0,0,0,0,0,0,0,0,3462.1177,0,5200,26,24,23,21,24,26,27,25,27,24,27,27,22,0,20058,26,431.60959,0
46280877,0,0,0,0,0,0,0,0,0,0,0,0,0,77.581429,0,300,24,25,24,26,29,27,28,29,27,25,28,24,26,0,19693,16,147.09688,0
46294488,0,0,0,0,0,0,0,0,0,0,0,0,0,11989.703,0,15200,22,18,23,19,19,22,21,23,19,19,21,25,20,1,19328,14,624.78571,0
46303439,0,0,0,0,0,0,0,0,0,0,0,0,0,1290.4293,7.5535712,3100,26,25,27,21,25,27,27,28,24,24,27,24,23,1,20058,12,144.53166,0
46309831,0,0,0,0,0,0,0,0,0,0,0,0,0,1145.83,0,10200,0,0,2,2,3,2,3,3,2,0,0,2,-1,0,20058,11,1099.7736,0
46313923,0,0,0,0,0,0,0,0,0,0,1,0,0,3712.6265,198.96858,4000,16,15,12,13,15,12,14,14,12,13,16,18,15,1,20789,29,178.4162,0
46319726,0,0,0,0,0,0,0,0,0,0,0,0,0,691.79645,0,1800,3,4,8,2,8,7,4,7,8,5,6,4,4,0,20789,17,691.87762,0
46323677,0,0,1,0,0,0,0,0,0,0,0,0,0,3132.4785,0,4100,16,13,17,17,17,16,17,16,20,14,17,19,18,0,19693,25,1020.4108,0
46332065,0,0,0,0,0,0,1,0,0,0,1,2,0,9186.8467,0,10100,21,18,18,15,15,18,20,18,22,19,22,22,18,0,20423,26,200.45384,0
46349771,0,0,0,0,0,0,0,0,0,0,0,0,0,1944.3943,0,10700,16,17,19,14,13,15,17,14,20,17,17,16,18,0,20789,12,2144.6423,0
46356407,0,0,0,0,0,0,0,0,0,0,0,0,0,4811.793,0,9600,23,29,28,25,25,28,24,26,25,26,29,25,28,0,20789,12,115.39001,0
46358006,0,0,0,0,0,0,0,0,0,0,0,0,0,5539.3188,0,7800,25,26,26,23,29,28,30,27,29,23,29,28,27,1,20789,51,131.03725,0
46360107,0,0,0,0,0,0,0,0,0,0,0,0,0,674.52356,0,5300,23,20,25,20,21,25,26,24,25,20,27,26,22,0,20423,22,968.70862,0
46372202,0,0,0,0,0,0,0,0,0,0,0,0,0,917.61426,0,1000,10,9,9,6,9,11,11,10,10,7,13,12,7,1,20789,14,222.47856,0
46372733,0,0,0,0,0,0,0,0,0,0,0,0,0,1269.5822,0,11500,18,15,18,15,18,21,16,20,22,16,21,18,22,0,20789,23,255.58783,0
46374651,0,0,0,0,0,0,0,0,0,0,0,0,0,1586.1586,.36071429,5200,17,16,22,15,18,20,17,21,18,18,18,18,19,0,19693,14,1406.4993,0
46377202,0,1,0,0,0,0,0,0,0,0,0,0,0,1915.8635,0,4200,10,6,9,7,6,8,8,7,12,7,10,13,10,0,20423,24,535.0296,0
46378637,0,0,0,0,0,0,0,0,0,0,0,0,0,4407.7051,104.28643,5100,27,21,23,24,21,27,27,24,24,21,28,27,26,1,20789,13,505.34998,0
46379240,0,0,0,0,0,0,0,0,0,0,0,0,1,2643.8608,7.7342858,3600,22,21,23,23,21,25,23,24,22,21,23,24,21,1,20058,19,135.53053,0
46383305,0,0,0,0,0,0,0,0,0,0,0,0,0,10714.536,154.78429,11300,7,9,10,7,9,9,8,7,10,9,10,9,9,1,20423,17,280.91766,0
46385838,0,0,0,0,0,0,0,0,0,0,0,0,0,7225.3242,0,7300,2,4,4,1,2,6,6,4,4,2,8,4,4,1,20423,59,599.75848,0
